"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ddit3",1.5590307569978,0.0577242049624047,0.0597015324962846,0.966879785975295,0.333604132829305,0.836873396243994
"Ddit4l",1.03352901178891,0.0353900903084365,0.0737186582598987,0.480069647817884,0.631177869730701,NA
"Degs2",1.03267188337014,0.0139536280242651,0.0742518140812931,0.187923058808883,0.850936966447369,NA
"Dennd2c",1.03986636261958,0.00349984719431966,0.0742408303602207,0.0471418110134034,0.962400203992926,NA
"Deptor",1.05566008840885,0.0109778821223013,0.0735104757976899,0.149337655663036,0.88128720348263,NA
"Dgat2",1.01859104919101,-6.61254809581386e-05,0.0750947575151626,-0.000880560549713301,0.999297414423328,NA
"Dgcr8",1.01794659904458,-0.0030148288522697,0.0751887900270388,-0.0400967863851185,0.968015963836227,NA
"Dgkb",1.09315428582703,-0.00831711804167024,0.0726861129973139,-0.114425131551299,0.908900792734187,NA
"Dgke",1.07069214214681,-0.00658141483315108,0.0734015832809395,-0.089663118136855,0.928554925310868,NA
"Dgki",1.02353412000705,0.00429535733458686,0.0748101613455678,0.0574167634092576,0.954213209760854,NA
"Dgkk",1.03481408209486,-0.00448376112828596,0.0746099910336793,-0.060095988032782,0.95207918527594,NA
"Dgkz",1.30833898293138,0.0244630873668689,0.0657964500124231,0.371799502286978,0.710042134281754,0.981925512506013
"Dhfr",1.0211690547925,2.12038294534249e-05,0.0749980781402758,0.000282724970815458,0.999774418113838,NA
"Dhh",1.0262197040827,0.00806560132336474,0.0746231815128664,0.108084393613988,0.913928747716852,NA
"Diaph1",1.11765433056136,0.0296439038038077,0.0710277223887549,0.41735681233812,0.67641743921439,NA
"Dicer1",1.14065809858961,-0.0185076537278131,0.07141327368859,-0.25916265663046,0.795509742659043,NA
"Dio3",1.03943496442485,-0.00351254186096328,0.0744215359328624,-0.0471979221731199,0.962355483544006,NA
"Disc1",1.05587191743244,-0.000567574798376209,0.0737726775156891,-0.00769356376221405,0.993861484814034,NA
"Dkk1",1.03653620953761,0.0121310527585428,0.0741563927021401,0.163587417301553,0.870055950797333,NA
"Dkk2",1.01708684021874,0.00993101437413611,0.0749121602182776,0.132568789168532,0.894534417143425,NA
"Dkk3",1.23870531377996,0.0364873947446621,0.0673552902468239,0.541715351696263,0.588014612440454,0.981925512506013
"Dkkl1",1.01966516370061,-0.00555310657359482,0.0751861122473977,-0.0738581422500273,0.941123262483117,NA
"Dlc1",1.0478196349383,-0.00415674408432658,0.0741393554109892,-0.0560666337235304,0.955288724541641,NA
"Dlg1",1.09520643015187,0.0356146605398702,0.071614329021241,0.49731193500824,0.618969096657745,NA
"Dlg2",1.06414538227896,0.0211606700689576,0.0729816768448025,0.289944969529219,0.771858337851967,NA
"Dlg3",1.020309632918,-0.0104143365314556,0.0752785113987428,-0.138344081703368,0.889968488269483,NA
"Dlg4",1.49112254875164,-0.0110995080441621,0.0623782114982588,-0.177938863227457,0.858770989403174,0.981925512506013
"Dlg5",1.03083861856816,0.00130679080773593,0.0746160625903341,0.017513532105153,0.986026937443648,NA
"Dlgap1",1.02407125143672,-0.00424639211963082,0.0749935800915997,-0.0566234084896885,0.954845187179351,NA
"Dlgap2",1.05930841766114,0.00950767741530224,0.0734182166310229,0.129500250095761,0.896961827070729,NA
"Dlgap3",1.03900668921305,0.0199027403118375,0.0738861705998643,0.269370305028017,0.787644735043393,NA
"Dlgap4",1.04190589840383,0.0194723358096678,0.0737936111114177,0.26387563254314,0.791875752758702,NA
"Dlk1",1.01923589215537,0.0106271811583345,0.0748168589061356,0.142042599939504,0.887046356918009,NA
"Dlx1",1.03180436956076,-0.00781556414179076,0.074797427463387,-0.10448974526051,0.916780705829465,NA
"Dlx1as",1.02707795126168,-0.0164485759621988,0.0751746704998655,-0.218804762998306,0.82680213644069,NA
"Dlx2",1.01805431963351,-0.003173602989199,0.075188622376552,-0.0422085534870594,0.966332443941894,NA
"Dlx5",1.0318074736083,-0.00781561229729409,0.0747974282411022,-0.104490387986352,0.916780195800345,NA
"Dlx6os1",1.09078635812028,0.0345830320764546,0.071802602159019,0.481640372863712,0.630061440814955,NA
"Dmd",1.1575260308142,-0.0265649056581102,0.0710745661126939,-0.373761066877138,0.708582087680156,NA
"Dmkn",1.01783912653915,0.00493668222120465,0.0750032742900385,0.0658195561185029,0.947521486465159,NA
"Dmxl1",1.08531835795914,0.0206633149870264,0.0722801135234572,0.285878286291298,0.774971345040374,NA
"Dmxl2",1.11206113834744,-0.00162023777806924,0.0719144308110307,-0.022530078591969,0.982025118838908,NA
"Dnaja1",1.02192141287554,0.00279485885132387,0.0749046061497871,0.0373122427976588,0.970236043950122,NA
"Dnajb1",1.04426951398047,0.00473583909896124,0.0740554983944798,0.0639498646506206,0.949010147253924,NA
"Dnajc5",1.37613648963523,-0.0425939348681745,0.0655410495413242,-0.649881794177231,0.515768578971939,0.931127137870973
