"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dcn",1.03901640299764,-0.00051601638340146,0.0301115510703144,-0.0171368250740885,0.986327461059662,NA
"Dcx",1.03105564520083,0.00706306469610481,0.0302100704231922,0.233798352574594,0.815141528591031,NA
"Ddc",1.01988108205461,0.00063469344553592,0.0303889936921829,0.0208856355022767,0.983336885334554,NA
"Ddit3",1.5590307569978,0.0119678731675166,0.0245868344348739,0.486759415866135,0.626428833893793,0.952543671122246
"Ddit4l",1.03352901178891,0.00703261811074379,0.0301741245901073,0.233067842274684,0.815708725458126,NA
"Degs2",1.03267188337014,0.00523738275503105,0.0301906307594626,0.173477089523527,0.862276434759095,NA
"Dennd2c",1.03986636261958,-0.00310464016728341,0.0301049613378091,-0.103127193303659,0.917862022947674,NA
"Deptor",1.05566008840885,0.0315832336083137,0.02980436607261,1.05968479689754,0.289288021551621,NA
"Dgat2",1.01859104919101,-0.0027451067242951,0.030415816016374,-0.0902526081436484,0.928086479611288,NA
"Dgcr8",1.01794659904458,0.00386835449330108,0.0304104565833211,0.127204748889654,0.898778346846717,NA
"Dgkb",1.09315428582703,-0.055281615487299,0.0294839218235004,-1.87497497172294,0.0607961668152537,0.29041861224825
"Dgke",1.07069214214681,-0.00214859114897332,0.0296677009778818,-0.0724218958043013,0.942266160213593,0.997571146269089
"Dgki",1.02353412000705,0.00232482905860022,0.0303310938835834,0.076648375014873,0.938903274419886,NA
"Dgkk",1.03481408209486,-0.00284597356673408,0.0301774886287076,-0.0943078332908968,0.924864627584498,NA
"Dgkz",1.30833898293138,-0.0851613501702365,0.027026427144551,-3.15103989568249,0.00162690266003526,0.0148574492923808
"Dhfr",1.0211690547925,0.00718645342875699,0.0303551551971224,0.236745731724615,0.81285405450345,NA
"Dhh",1.0262197040827,0.0024415842590821,0.0302912466289575,0.0806036241753095,0.935757183911023,NA
"Diaph1",1.11765433056136,-0.0157007476022775,0.029069838514915,-0.540104397010043,0.589125038524133,0.938199504471866
"Dicer1",1.14065809858961,-0.0153496666858868,0.0287757078600568,-0.533424469018656,0.593739783023258,0.938199504471866
"Dio3",1.03943496442485,0.011008839624615,0.0300797507267733,0.365988392809925,0.714373736808318,NA
"Disc1",1.05587191743244,-0.00518072222284275,0.0298813125720609,-0.173376661763069,0.862355368507589,NA
"Dkk1",1.03653620953761,0.00890330321172642,0.0301263141706329,0.295532442545041,0.767587172895571,NA
"Dkk2",1.01708684021874,0.000123796746908859,0.0304317125362949,0.00406801775487364,0.996754200392648,NA
"Dkk3",1.23870531377996,0.0350855273322059,0.0275156688535012,1.27511082936083,0.202270016876538,0.644152207591435
"Dkkl1",1.01966516370061,-0.00141649970632571,0.0303968267212028,-0.0466002494049043,0.962831833251557,NA
"Dlc1",1.0478196349383,0.0198426794339695,0.029940421079523,0.662738823253906,0.507497840606038,NA
"Dlg1",1.09520643015187,0.0638647523169215,0.0291983402751348,2.18727337633326,0.0287225730897902,0.160691152150989
"Dlg2",1.06414538227896,0.00573740074225211,0.0297411866844449,0.192910955542095,0.847028704913773,NA
"Dlg3",1.020309632918,-0.00355425232386774,0.0303921077065867,-0.116946555934239,0.906902404941263,NA
"Dlg4",1.49112254875164,0.00854890575206432,0.0251494648945256,0.339923962116792,0.733913790845561,0.96498287010178
"Dlg5",1.03083861856816,-8.61182332780013e-06,0.0302290241677474,-0.000284885918910623,0.999772693926786,NA
"Dlgap1",1.02407125143672,0.00742586678790589,0.0303117430084253,0.244983166617698,0.806469465369876,NA
"Dlgap2",1.05930841766114,0.00800314302411346,0.0298037681765,0.268527891396762,0.788293008723706,NA
"Dlgap3",1.03900668921305,0.00574183334664002,0.0300975905588289,0.190773853987315,0.848702773942906,NA
"Dlgap4",1.04190589840383,0.00410977594497143,0.0300594299233399,0.136721686188079,0.89125078740054,NA
"Dlk1",1.01923589215537,0.00213671944601326,0.0303951797464355,0.0702979703965673,0.943956497901525,NA
"Dlx1",1.03180436956076,-0.0110688690993322,0.0302399921828237,-0.366034125684043,0.714339611342228,NA
"Dlx1as",1.02707795126168,-0.000180599671882063,0.0302845105403287,-0.0059634337375724,0.995241896493146,NA
"Dlx2",1.01805431963351,0.0048944950767854,0.0304065510415908,0.160968439665867,0.87211825794828,NA
"Dlx5",1.0318074736083,0.00406870702374284,0.0302057678452256,0.134699672082196,0.892849332467975,NA
"Dlx6os1",1.09078635812028,0.0298175582555354,0.0293258604156341,1.01676669782003,0.309264427979649,0.777352400631171
"Dmd",1.1575260308142,-0.0278565832670708,0.028593545897004,-0.974226259569634,0.329944208958517,0.794168037842013
"Dmkn",1.01783912653915,0.00156412672239259,0.0304172493336582,0.0514223592421226,0.958988968241814,NA
"Dmxl1",1.08531835795914,-0.00592467643051195,0.0294763621307095,-0.200997545227585,0.840700493524717,0.997039927492047
"Dmxl2",1.11206113834744,-0.00500284007755986,0.0291189464404933,-0.171807042805739,0.863589228501085,0.997571146269089
"Dnaja1",1.02192141287554,0.000345335853771628,0.0303593822731268,0.0113749301835205,0.99092431454248,NA
"Dnajb1",1.04426951398047,0.00246352078391065,0.0300291687655562,0.0820375949512241,0.934616817750785,NA
"Dnajc5",1.37613648963523,0.0100656270603332,0.0261588845372157,0.384788083987795,0.700394428272555,0.960143355314032
"Dnajc6",1.16072799057513,0.0345218217545683,0.0284224922172163,1.21459516958395,0.224520532099525,0.673740946335564
"Dnm1",1.69784505715357,0.0387833580484814,0.0234413501771915,1.65448482085378,0.0980290449506123,0.405840246095535
"Dnm1l",1.35379449884704,0.03445509284114,0.0263267542072232,1.30874822509212,0.1906196502179,0.622930696214623
"Dnm2",1.1593745991951,0.00216646045341343,0.0285061224673199,0.0759998297171813,0.939419233673705,0.997571146269089
"Dnm3",1.1841811045769,0.0657388852563913,0.028080900369822,2.34105332772875,0.0192294202418353,0.118232375942374
"Doc2b",1.0340663625023,-0.0383445838533691,0.0302707872915433,-1.266719080811,0.20525575486495,NA
"Doc2g",1.01697893544392,0.00357170096859065,0.030425529650669,0.11739157903245,0.906549756892369,NA
"Dock1",1.05943296978007,0.00898816811479434,0.0298001057680992,0.301615309178403,0.762945336169649,NA
"Dock10",1.05437960218801,-0.0129152540043774,0.0299199951956814,-0.431659628282344,0.665988813660829,NA
"Dock5",1.01687265256143,0.00190467861388831,0.0304308902062192,0.0625903021890252,0.95009275200883,NA
"Dock7",1.02020208497902,0.00562008978634934,0.030372993719285,0.185035753745306,0.853200992325885,NA
"Dock8",1.0212789222352,-0.00388875243037631,0.0303785253520708,-0.128009914415125,0.898141127026184,NA
"Dok7",1.02374780445894,0.00563614463981148,0.0303204953366187,0.185885638649333,0.852534444618075,NA
"Dpt",1.04222513691681,-0.00349055872491579,0.0300717904655896,-0.116074190158712,0.90759374379543,NA
"Dpy19l1",1.16525241179154,0.0817345852050526,0.0282770826444105,2.89048860637004,0.00384643473942748,0.0305567467142103
"Dpyd",1.03911236794474,0.00236791032799797,0.0301035491965788,0.0786588422692391,0.937303983112238,NA
"Dpysl2",1.12153653124507,0.00170034935239193,0.028981915879296,0.058669321913484,0.953215494798521,0.997571146269089
"Dpysl3",1.04330160028285,0.0084026471554198,0.0300298708342927,0.27980963360736,0.779623560272116,NA
"Drd2",1.01762484037692,0.000148508034648659,0.0304236501383975,0.00488133521037397,0.996105273466435,NA
"Drd4",1.02245773346094,0.00227794555765916,0.0303470772505053,0.0750630954953408,0.940164510481979,NA
"Drd5",1.01762448068063,-0.000490695597020567,0.0304250976438281,-0.0161279875833072,0.987132285553998,NA
"Drosha",1.01966478214324,0.00368591897793076,0.0303853080992769,0.121305960297914,0.903448699249162,NA
"Drp2",1.02600561764407,-0.000863964137152262,0.0303018508274823,-0.0285119262869807,0.977253856095517,NA
"Dscam",1.03900366155746,0.0107439600647642,0.0300865325939455,0.357101970166089,0.72101546961461,NA
"Dscaml1",1.02686413575102,-0.006020782092168,0.0303008954949677,-0.198699807177907,0.842497574866018,NA
"Dsg2",1.02149234138777,0.00452689291184362,0.0303563347695405,0.149125147887942,0.881454882613231,NA
"Dst",1.03126876877215,0.00530694068316906,0.0302108436780441,0.1756634385893,0.860558360365382,NA
"Dtnbp1",1.06081180114561,0.00707834213109932,0.0297847312915711,0.237650024833444,0.812152547599115,NA
"Dusp1",1.10282601773248,0.108967461374385,0.029013079830632,3.7558046925903,0.000172785404364978,0.00184999545018365
"Dusp14",1.03717712716108,0.00303709997051161,0.0301300108226947,0.100799830055952,0.919709361750617,NA
"Dusp4",1.1006787791945,-0.0171431991192106,0.0292955381047879,-0.585181233329484,0.558425862174305,0.938199504471866
"Dusp5",1.10940073942858,0.0375700669618278,0.0290641663532746,1.29265936979455,0.19612889603946,0.629350898165636
"Dusp6",1.02793669130916,0.00542504133526794,0.0302593165082524,0.179284992567113,0.857713930129756,NA
"Dvl1",1.03438834118981,-0.0056352760978474,0.0301900410354909,-0.186660100634599,0.851927141274843,NA
"Dvl3",1.11238706435156,-0.00159471545128983,0.0291073256222761,-0.0547874260928109,0.956307817881289,0.997571146269089
"Dynll1",1.03707097793185,0.0151838154512321,0.0301047263210249,0.504366500107587,0.614003854486191,NA
"Dynll2",1.16804172361769,0.0261719335615111,0.0283505950869934,0.923152882018983,0.355927539452564,0.812613977941331
"Dynlrb2",1.02149306988506,0.00261759056158371,0.0303606241711182,0.0862166254168715,0.931294214746695,NA
"E330013p04rik",1.03792943287794,0.00319417701315627,0.0301187801034287,0.106052668872623,0.915540564050667,NA
"Ebf1",1.0306274940869,0.00994597648924204,0.030209950309067,0.329228495495305,0.741982986123282,NA
"Ebf2",1.02149331908359,0.000707761295849317,0.0303649280348772,0.0233085122097566,0.98140418179804,NA
"Ebf3",1.05103811156477,0.0223932166117253,0.0298891497294626,0.749208887319122,0.453731313366745,NA
"Ecel1",1.05855737691216,0.00908016501765091,0.0298119585909678,0.304581297130942,0.760685066326795,NA
"Echdc3",1.02460870251721,0.00173698728468729,0.03031656304882,0.0572949935614454,0.954310208363051,NA
"Ecscr",1.03084521947782,0.00251484487151023,0.0302233592999755,0.0832086482031886,0.933685636317133,NA
"Edaradd",1.04082946626054,0.00406557514350216,0.0300749850279343,0.13518128570059,0.892468543115178,NA
"Edil3",1.39716061985465,0.131841858066058,0.0257656741248829,5.11695744605935,3.10503639876439e-07,5.35618778786857e-06
"Edn3",1.01708734757202,0.00395978814098195,0.030423054464791,0.130157481247146,0.896441833395916,NA
"Ednrb",1.05458631809004,-0.00969027491893152,0.0299096561386868,-0.323984831988676,0.745949517737492,NA
"Eef2k",1.03223838177668,0.00433846056536685,0.030198898517727,0.143662874419746,0.88576668893619,NA
"Efhd1",1.03836808428113,0.00659249532268694,0.0301050116784658,0.218983317232943,0.826663043306867,NA
"Efhd2",1.0534063624656,0.0225711381684223,0.0298553336101918,0.75601694702608,0.449639035012341,NA
"Efna5",1.02847601831521,0.00671045987481089,0.0302485733545213,0.221843846853949,0.824435444940753,NA
"Efnb1",1.02031033387038,0.000271718972015097,0.0303834347051535,0.00894299721713192,0.992864615704616,NA
"Efnb2",1.01826904067611,0.00120009194835288,0.0304116735194037,0.0394615556946309,0.968522403738847,NA
"Efnb3",1.08477155524555,-0.0215731922442803,0.0295187008740574,-0.730831357935538,0.464882167286266,0.903568199470366
"Egfl6",1.01923474629263,-0.0055233734492117,0.0304125548531551,-0.181614911206274,0.855884946015085,NA
"Egflam",1.05158030625555,-0.00787058703983205,0.0299481484776955,-0.262807132991672,0.792699237414165,NA
"Egfr",1.01698009732551,-0.000904576266387275,0.0304356448714257,-0.0297209495710909,0.976289603959367,NA
"Egln1",1.12035176514412,-0.0114779693857283,0.0290257922339598,-0.395440348129385,0.692517936854614,0.95814238848725
"Egln3",1.03577952370729,0.0118853848356326,0.0301306324951304,0.394461843360024,0.693240092788619,NA
"Egr1",1.04383705427502,0.0363714811962458,0.0299619035309183,1.21392424746023,0.224776652694221,NA
"Egr2",1.02041671795726,0.00257093274531377,0.030376654457814,0.0846351512765894,0.932551452638026,NA
"Egr3",1.14321333490785,0.0434988385106781,0.0286205410529704,1.51984682715016,0.128549476940618,0.495833696770955
"Egr4",1.02267490469795,0.00749901407411915,0.0303322016525939,0.247229467877346,0.80473064094135,NA
"Ehd1",1.03438946764402,-0.00626467696319545,0.030191467756766,-0.207498257907369,0.835620753056777,NA
"Eif4ebp1",1.02385603819385,0.000306330846025544,0.0303308814946267,0.0100996354517363,0.991941793796601,NA
"Eif4ebp2",1.0256840630241,-0.00138640922521592,0.0303077756130878,-0.0457443410864251,0.963514021703587,NA
"Elavl1",1.12238574998778,-0.0250858571436488,0.0290296752532193,-0.864145290115392,0.387508082020964,0.84435971556147
"Elavl2",1.05575854256015,0.0159905510734799,0.029836184699393,0.535944901621593,0.591996630695723,NA
"Elavl4",1.05243158697871,0.0352268951307329,0.0298421344843385,1.18044153809508,0.23782464937038,NA
"Elf2",1.04169569929323,0.0114605659251198,0.0300462777493276,0.381430472710595,0.702883853069951,NA
"Elfn1",1.02933493229916,0.000301892650090107,0.0302503285879742,0.00997981391217426,0.992037392734892,NA
"Ell2",1.08649754161801,0.0345172758856073,0.0293738253877323,1.17510318897801,0.239953434995263,0.696313472579711
"Elovl5",1.16647262383785,-0.00503490681930075,0.0284349420244971,-0.177067595740589,0.859455294558305,0.997571146269089
"Elovl7",1.0297662678775,0.000574002628412995,0.0302434251519381,0.0189794186845338,0.984857523963635,NA
"Emid1",1.03159153195613,0.00456389954380139,0.030207797200985,0.151083493888544,0.879909852999981,NA
"Emilin1",1.02278210196859,0.000257329025904808,0.0303468647176491,0.00847959182271475,0.993234345681855,NA
"Emp1",1.0338499511309,0.00440481452114166,0.0301752845321069,0.145974249769041,0.883941716363747,NA
"Emp2",1.02009566246423,0.000134375926650749,0.0303869342578101,0.00442216136417947,0.996471637221969,NA
"Emp3",1.02289110553842,0.00636385173296496,0.0303315609127611,0.209809569354789,0.833816304031174,NA
"Emx1",1.02503910817523,0.000740822441232246,0.030312471157188,0.0244395264704961,0.980502020168049,NA
"Emx2",1.03803836947397,0.00106888744036213,0.0301219740184922,0.0354853051697717,0.97169276377208,NA
"Emx2os",1.03825754990936,-0.0100806002407909,0.0301440366192076,-0.334414410655526,0.738066866625766,NA
"En1",1.03019557550817,-0.000416876348256133,0.0302393670138687,-0.01378588209419,0.989000805921572,NA
"Endou",1.0204164650731,0.00575615444847355,0.0303695016117187,0.18953733657099,0.849671695041316,NA
"Enox1",1.04491393525844,-0.0152047054629184,0.0300598121735018,-0.50581505217526,0.612986490739313,NA
"Enpp2",1.02385625544503,-0.00287079448488821,0.0303380669244131,-0.0946268096790992,0.924611254337128,NA
"Enpp6",1.01859259048256,-0.000190206513501118,0.0304100210248737,-0.00625473140401777,0.995009478920369,NA
"Eomes",1.02256622420202,0.00457143382605518,0.0303403372173767,0.150671819937354,0.880234603846495,NA
"Epas1",1.36910720626436,0.00882829232928168,0.026267938583502,0.33608622546523,0.736805845380377,0.96498287010178
"Epha1",1.01762441937948,0.00206575787857686,0.0304193174466283,0.0679094092824831,0.945857748522345,NA
"Epha3",1.04362357500102,-0.00354772106335892,0.0300518588149556,-0.118053298639662,0.906025426893354,NA
"Epha4",1.1194698878153,0.0153126007949887,0.0289792559431158,0.528398687152156,0.597222648531462,0.938959187307535
"Epha7",1.17545091288681,-0.195083860517804,0.0287909568562314,-6.77587276768748,1.23657467857138e-11,3.35226404471665e-10
"Ephb1",1.01837698156379,0.000949467029259004,0.0304106408166371,0.0312215396901326,0.97509286209797,NA
"Ephb2",1.05662494528756,-0.00378835164605906,0.0298675981232846,-0.126838175283525,0.899068480227903,NA
"Epn1",1.52153357113278,-0.0335945547234256,0.0249779470292571,-1.34496861107423,0.178635371369061,0.60289437837058
"Eprs",1.11260050224205,0.029452022092249,0.0290388231473541,1.01422919044612,0.310473402950188,0.777352400631171
"Eps15",1.10960302371289,-0.020859376546312,0.0291863178137955,-0.714697094693197,0.474796233376418,0.907762444120126
"Eps15l1",1.02879887753303,-0.00414948843959716,0.0302682516933684,-0.137090456417286,0.890959295922465,NA
"Eps8",1.03127398216259,0.00782743658083819,0.0302052351495441,0.259141719708026,0.795525896259171,NA
"Epyc",1.01654930838747,0.00137862308096866,0.0304368864701904,0.0452944844512554,0.963872583698588,NA
"Erbb2",1.02202939014475,-0.00117730629351646,0.0303612337781978,-0.0387766288457576,0.969068478296414,NA
"Erbb4",1.12247831869866,0.0550607492098108,0.0288597239340795,1.90787511812583,0.0564073589145151,0.271542402216387
"Erc1",1.02568035430615,0.00305218769962698,0.030297780440148,0.100739646775659,0.919757137871658,NA
"Erc2",1.02428484073728,-0.00450185694038263,0.0303354257192543,-0.148402629389349,0.882025025097534,NA
"Erg",1.04556167892897,0.00637286176083674,0.0300020440061866,0.212414252826328,0.831783867332186,NA
"Ermn",1.05405599225692,-0.010337226777182,0.0299187120360843,-0.345510420525942,0.729710677635432,NA
"Errfi1",1.07564085982491,0.00448575092196989,0.0295851301707403,0.151621807850158,0.879485232094052,0.997571146269089
"Esam",1.0378332746691,-0.00533546490311388,0.0301394865726019,-0.177025739647604,0.859488171556275,NA
"Espn",1.06145947028373,0.0086938965685055,0.0297721820678231,0.292014087133425,0.77027585319531,NA
"Esrrg",1.02740115942963,0.00477073275451493,0.0302686613944332,0.15761294139662,0.874761805283745,NA
"Etaa1os",1.01891323871105,0.00161198346572424,0.0304011543375446,0.0530237585002975,0.957712977792188,NA
"Etnppl",1.0275096785164,-0.00244025252093621,0.0302832995916204,-0.0805808004360082,0.935775335575926,NA
"Etv1",1.06048522549631,0.0316525547819554,0.0297364448058021,1.06443641762379,0.287131043555142,NA
"Etv5",1.06049227387154,0.0414141527019928,0.0297160685935515,1.39366190287297,0.163419725759215,NA
"Evx1os",1.04470292898922,0.00335311398271472,0.030021034549393,0.111692152953553,0.911067501433419,NA
"Exoc2",1.05813392768765,0.0137287283769914,0.029807859912383,0.460574104190826,0.645104194091067,NA
"Exoc3",1.029765741717,-0.00448070385373377,0.0302548362911569,-0.14809876380139,0.882264825031646,NA
"Exoc4",1.14677466688397,0.019118147475711,0.0286258013472108,0.667864184615179,0.504220291157663,0.918637728452104
"Ext1",1.03524219690849,0.00308070677901076,0.0301579461079371,0.10215240679802,0.918635703930975,NA
"Eya1",1.05200844947435,-0.0076005835945515,0.0299414435826141,-0.253848267989486,0.799612782000461,NA
"Eya4",1.01816177406539,0.00272805537067484,0.0304098253329512,0.0897096691877016,0.928517932026201,NA
"F13a1",1.02170742913607,-0.00361256780338766,0.0303715295314553,-0.118945863416137,0.905318245904292,NA
"F2rl1",1.02525392854186,0.00151168796563819,0.0303075697543889,0.0498782310125438,0.960219424842371,NA
"Fabp5",1.06317836704221,0.00117502221541337,0.0297647082630557,0.0394770277950893,0.96851006840066,NA
"Fabp7",1.01848509704342,0.00133745477863737,0.0304081657560197,0.0439834085807233,0.96491762910279,NA
"Faim2",1.28053145250448,0.0240380726551005,0.0270860892330661,0.887469300136372,0.374826287527845,0.829848957201369
"Fam107a",1.02579350007765,0.00660520620192281,0.0302882495758577,0.218078175345851,0.827368201724928,NA
"Fam120a",1.09563306010038,0.00146214173782269,0.0293216235973589,0.0498656472063296,0.960229452788502,0.997571146269089
"Fam126b",1.08101506340888,0.0161111434857943,0.0294866844339544,0.546387082680687,0.584799887473633,0.938199504471866
"Fam129a",1.02460806018549,0.00490955911826342,0.0303094436033869,0.161981169384278,0.87132068268429,NA
"Fam169b",1.02288809744552,0.00572852022228447,0.0303329817315747,0.188854504083305,0.850206852302782,NA
"Fam180a",1.02245891952335,0.00545696794804462,0.0303399419869608,0.179860856371771,0.857261806075329,NA
"Fam181b",1.05394524527706,-0.000213669747076982,0.0298975220104196,-0.00714673767954801,0.994297776886413,NA
"Fam183b",1.03803798755672,-0.00269125292704113,0.0301304131185967,-0.0893201469375165,0.928827483122136,NA
"Fam184a",1.03578155173112,0.00749583377710705,0.0301403285324403,0.248697812601452,0.803594540983022,NA
"Fam20a",1.01966516177329,-0.00205457425702575,0.0303982738282461,-0.0675885173162904,0.946113196350738,NA
"Fam20c",1.09681175035998,0.0320359886632132,0.0292410146857396,1.0955840283763,0.273260854378448,0.754930568474471
"Fam214a",1.1737529032893,-0.0331651842678959,0.0284077618210895,-1.16746910498505,0.243020977911571,0.701935010619004
"Fam216b",1.03835762487266,0.00659248948637906,0.030105012268043,0.218983119079381,0.826663197664796,NA
"Fam92b",1.03846693566485,0.00133835574439285,0.0301151593963633,0.0444412638425042,0.964552670333936,NA
"Farp1",1.07113910319083,0.0078256939572648,0.0296398624249864,0.264025987875968,0.791759893634144,0.968613308967837
"Fars2",1.05609183212142,-0.00504679807483936,0.0298779828483581,-0.168913614431528,0.865864590307534,NA
"Farsb",1.07392312475896,-0.0153433250781848,0.029652789150241,-0.517432778429211,0.604854082977867,0.939035963823139
"Fat2",1.01988070620822,0.00191000342118353,0.0303861156609096,0.0628577684129816,0.9498797642306,NA
"Fat3",1.04029989059471,-0.000957449936981377,0.0300939403482911,-0.0318153729920498,0.974619286967931,NA
"Fblim1",1.01708725570021,-0.00179504282258972,0.0304360635482213,-0.0589774962108931,0.952970032326945,NA
"Fbln2",1.03159465137735,-0.00110945994826541,0.0302205178545226,-0.0367121421812227,0.97071452710985,NA
"Fbln5",1.0445958549867,-0.00262880784393577,0.0300359309639374,-0.087522103013622,0.930256517178672,NA
"Fbn2",1.10239821067307,-0.000736565064934648,0.0292365788228019,-0.0251932713946748,0.979900803903614,0.997571146269089
"Fbp2",1.06683438185448,0.0113213995929693,0.0296916800221312,0.381298720198073,0.702981603189966,NA
"Fbxl20",1.03965087824792,-0.000111195253478384,0.0301013398825902,-0.00369403003029432,0.997052597174994,NA
"Fbxl7",1.03330875807884,0.00501176393890219,0.0301817473757203,0.16605280921985,0.868115391257291,NA
"Fbxo2",1.11164071041601,0.030951598515705,0.0290483123205442,1.06552140358993,0.286640045117704,0.769944983441351
"Fbxo33",1.17427506821605,-0.0197811964881362,0.0283718900198477,-0.697211094301374,0.485670696936937,0.911182787908876
"Fbxo45",1.02063032028512,0.00525538655075366,0.0303674373543702,0.173059928943835,0.86260432170867,NA
"Fcgr1",1.08069712269934,-0.012057435250172,0.0295527377056865,-0.407997234308751,0.683275705373144,0.954694531540807
"Fcmr",1.02299557993712,0.00103005103059777,0.030341945317564,0.0339480880285387,0.972918546565677,NA
"Fcrls",1.03772290007666,-0.00697209244225907,0.0301447468450964,-0.231287145255732,0.817091732576038,NA
"Fermt1",1.02041797828186,2.16655744429375e-05,0.0303824056965127,0.000713096081309463,0.999431031694575,NA
"Fermt2",1.04223556238974,0.00212684121407338,0.0300592105557769,0.0707550589236826,0.943592699915623,NA
"Fev",1.02707893003874,0.00425118808461058,0.0302745565690355,0.140421151170836,0.888327247201196,NA
"Fez1",1.16816831885835,-0.0163353369537392,0.02843837712887,-0.574411714132446,0.565689227836132,0.938199504471866
"Fezf1",1.02149101031074,0.00770782383014025,0.0303492179708982,0.25397108543394,0.799517896334913,NA
"Fezf2",1.02417706175382,0.0033686221990616,0.03031923468961,0.111105119688789,0.911532988956184,NA
"Ffar4",1.02922866742041,0.00307703472031333,0.030245672009664,0.101734711641724,0.918967249170952,NA
"Fga",1.05695114124986,-0.00451183692690913,0.0298646772197102,-0.151076031852486,0.879915739281087,NA
"Fgb",1.04427339472628,0.00993114024543532,0.0300126469513689,0.330898512934473,0.740721145263724,NA
"Fgd2",1.02514366137205,0.000491888582944153,0.0303114491500356,0.0162278147939877,0.987052645386454,NA
"Fgf10",1.02385370656263,0.00475173417663763,0.0303208893237332,0.156714868284496,0.875469568678537,NA
"Fgfr3",1.07759560066809,0.00926526636128471,0.0295482672093307,0.313563780090595,0.753852372324146,0.96498287010178
"Fgg",1.06382490563425,-0.00148750981040302,0.0297616169084492,-0.049980813037773,0.960137678187247,NA
"Fgl2",1.01805325153054,0.00489449275873658,0.0304065511063057,0.160968363088096,0.872118318262027,NA
"Fhdc1",1.03019491514037,-0.000416872099208258,0.0302393670409886,-0.0137857415680427,0.989000918034562,NA
"Fhit",1.01826846383547,0.00120008946680371,0.0304116735571944,0.0394614740470212,0.968522468833512,NA
"Fibcd1",1.03642666936532,-0.0165956180268039,0.0301854230420244,-0.549789148348173,0.582464002518283,NA
"Filip1",1.01891250157439,0.000973720948568387,0.030402595414273,0.0320275599928307,0.974450072471384,NA
"Fjx1",1.02460818162637,0.0042751650401995,0.030310864302142,0.141043983358053,0.887835195928501,NA
"Fkbp1a",1.06994755005306,-0.023623699861466,0.0297264802140048,-0.794702221433414,0.426786739852838,0.87440258523374
"Fkbp5",1.01934331789506,0.000610284522269788,0.0303970283932516,0.0200771113009611,0.983981859001144,NA
"Flna",1.02224382671044,-0.000403536642930588,0.0303563034312862,-0.0132933393502283,0.989393762148317,NA
"Flnc",1.02675686121347,-0.00260318304866456,0.0302947195270294,-0.0859286070082925,0.931523170505767,NA
"Flot1",1.12066738785715,0.0313102914965799,0.0289308160185223,1.08224709170091,0.279142748591005,0.766819219813378
"Flot2",1.05286377551558,0.00529623553475501,0.0299005071844013,0.177128618658281,0.859407362897131,NA
"Flrt3",1.04233970783972,-0.00873203012675357,0.0300820848604306,-0.29027343574313,0.771607059586715,NA
"Flt1",1.13339363630682,0.0119183360716386,0.0288093070745492,0.413697422183664,0.679095715209731,0.954481217683578
"Fmr1",1.01966536012578,0.00878446435444075,0.0303738927386422,0.289211015197436,0.772419902964015,NA
"Fn1",1.05491711248716,0.0173186230281875,0.0298454196475624,0.580277417194968,0.561727553820984,NA
"Fndc9",1.03255915115678,-0.000182427196909861,0.0302043272507518,-0.00603977024203776,0.995180989871737,NA
"Folr1",1.02320971789785,0.00497926479865478,0.0303298970385424,0.164170184696878,0.869597171789018,NA
"Folr2",1.02396305972223,0.00132745508148933,0.0303269941400853,0.0437714029737862,0.965086622349572,NA
"Fos",1.05157796180665,0.0205559143502621,0.0298854912312727,0.687822535396442,0.491564543061051,NA
"Fosb",1.06704365007536,0.0266469933956327,0.0296558558664709,0.898540696839572,0.368897358714614,NA
"Fosl2",1.01719408975794,-0.000127060018491099,0.030430678788537,-0.00417539218806258,0.99666852871794,NA
"Foxn3",1.05641582761051,0.00900321614618566,0.0298423238246684,0.301692864104081,0.762886208591146,NA
"Foxo1",1.03514121095241,-0.00987494638270562,0.0301887443474431,-0.327106893518147,0.743587038102751,NA
"Foxp2",1.01601247548617,0.00135453845534547,0.030444959286902,0.0444913866555315,0.964512717633133,NA
"Frmd4a",1.02149179995634,0.00325408813213079,0.030359192813312,0.10718625334149,0.914641220843369,NA
"Frmd5",1.02847468609854,0.00102176547328905,0.0302613039639021,0.0337647536440559,0.973064742427268,NA
"Frmpd4",1.02449910808384,0.00135137974518829,0.0303190152539865,0.0445720197000989,0.964448445531526,NA
"Frrs1l",1.11893578290724,-0.00445063416311436,0.0290284720550627,-0.153319615123806,0.878146232919044,0.997571146269089
"Frzb",1.03212862111025,0.00269632486299654,0.03020413541666,0.0892700560966664,0.928867290808314,NA
"Fst",1.05984994321931,-0.00424803258772452,0.0298233333474529,-0.14243989892858,0.886732548874452,NA
"Fstl4",1.0592037013913,-0.0255747940017239,0.0298808314044176,-0.855892985559397,0.392056975223995,NA
"Ftl1",1.17786490950027,0.00242726910463364,0.0282819515177229,0.0858239610202494,0.931606358612532,0.997571146269089
"Fubp1",1.11830373216132,0.00970590417651312,0.0290063683968603,0.334612869964229,0.737917135222619,0.96498287010178
"Furin",1.02546702599374,-0.00533119329788029,0.0303198844449782,-0.17583158364455,0.860426256022942,NA
"Fxr1",1.03642780276079,0.00413431726634602,0.0301384558473802,0.137177474761216,0.890890515115947,NA
"Fxr2",1.03234513995704,0.00346128471954354,0.0301992916416348,0.114614765161298,0.908750475932432,NA
